order_id,customer_id,product_id,product_info,shipping_info,order_date,quantity,unit_price,discount_pct,amount,status,region,channel,payment_method,updated_at
ORD-000501,CUST-0206,PROD-0040,Clothing|Accessories|Wool Beanie,FedEx|DEL802030905,2024-01-28,3,34.37,15,87.64,completed,Europe,Mobile App,Crypto,2024-01-29 23:00:00
ORD-000502,CUST-0273,PROD-0072,Sports & Outdoors|Team Sports|Tennis Racket Pro 300,UPS|PKG555336460,2024-02-10,2,131.37,15,223.33,shipped,North America,Mobile App,Bank Transfer,2024-02-12 07:00:00
ORD-000503,CUST-0188,PROD-0011,Electronics|Tablets|iPad Pro 12.9,UPS|DEL594190442,2024-11-02,3,1033.67,0,3101.01,SHIPPED,Asia Pacific,Web,Crypto,2024-11-03 10:00:00
ORD-000504,CUST-0153,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,FedEx|DEL448571549,2024-01-19,5,207.66,15,882.55,Completed,Europe,Mobile App,Credit Card,2024-01-19 22:00:00
ORD-000505,CUST-0141,PROD-0002,Electronics|Smartphones|Samsung Galaxy S24,DHL|DEL562890681,2024-08-22,5,937.65,20,3750.6,Cancelled,North America,Web,PayPal,2024-08-22 04:00:00
ORD-000506,CUST-0155,PROD-0004,Electronics|Smartphones|OnePlus 12,GLS|TRK462680716,2024-07-24,1,599.77,15,509.8,Shipped,Asia Pacific,Partner API,Credit Card,2024-07-26 07:00:00
ORD-000507,CUST-0026,PROD-0085,Books & Media|Non-Fiction|Future Minds,Royal Mail|PKG845452922,2024-10-20,4,20.5,5,77.9,shipped,Asia Pacific,Web,PayPal,2024-10-22 16:00:00
ORD-000508,CUST-0209,PROD-0075,Sports & Outdoors|Water Sports|Snorkel Set Premium,Royal Mail|SHP105423527,2024-01-10,4,81.98,0,327.92,shipped,Europe,Partner API,PayPal,2024-01-10 12:00:00
ORD-000509,CUST-0148,PROD-0003,Electronics|Smartphones|Google Pixel 8,TNT Express|TRK756471019,2024-11-07,4,713.75,15,2426.75,dispatched,Europe,Mobile App,Crypto,2024-11-07 01:00:00
ORD-000510,CUST-0256,PROD-0035,Clothing|Kids' Apparel|Jogger Set,USPS|PKG596012400,2024-09-29,2,51.03,0,102.06,pending,North America,Mobile App,Credit Card,2024-10-01 14:00:00
ORD-000511,CUST-0150,PROD-0052,Home & Garden|Garden|Raised Garden Bed 120cm,TNT Express|SHP426452658,2024-08-19,4,114.44,10,411.98,Complete,Europe,Mobile App,Bank Transfer,2024-08-21 05:00:00
ORD-000512,CUST-0193,PROD-0080,Books & Media|Fiction|Dragon's Keep,GLS|DEL352027142,2024-03-08,4,18.46,20,59.07,completed,North America,Web,Credit Card,2024-03-08 14:00:00
ORD-000513,CUST-0112,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,Hermes|DEL477983555,2024-11-02,3,142.54,0,427.62,completed,Asia Pacific,Partner API,PayPal,2024-11-04 16:00:00
ORD-000514,CUST-0238,PROD-0057,Home & Garden|Home Decor|Macrame Wall Hanging,Hermes|DEL912638078,2024-08-18,2,87.04,0,174.08,pending,North America,Mobile App,PayPal,2024-08-20 11:00:00
ORD-000515,CUST-0211,PROD-0064,Sports & Outdoors|Fitness|Pull-up Bar Doorframe,Evri|DEL549113543,2024-11-21,1,50.4,0,50.4,Returned,Middle East & Africa,Mobile App,Crypto,2024-11-23 04:00:00
ORD-000516,CUST-0047,PROD-0088,Books & Media|Educational|SQL Mastery Handbook,DHL|DEL834829245,2024-01-12,5,48.05,15,204.21,pending,Europe,Web,Credit Card,2024-01-14 10:00:00
ORD-000517,CUST-0068,PROD-0029,Clothing|Women's Apparel|Cashmere Turtleneck,USPS|PKG446522472,2024-02-03,1,138.52,5,131.59,Cancelled,North America,Mobile App,Bank Transfer,2024-02-04 06:00:00
ORD-000518,CUST-0126,PROD-0074,Sports & Outdoors|Water Sports|Surfboard Shortboard 6ft,Evri|SHP271011192,2024-02-05,1,581.76,15,494.5,PENDING,Latin America,Mobile App,Bank Transfer,2024-02-05 09:00:00
ORD-000519,CUST-0247,PROD-0070,Sports & Outdoors|Team Sports|Football Pro Match,Evri|TRK570858471,2024-01-31,3,84.91,20,203.78,Completed,Europe,Partner API,Crypto,2024-02-02 08:00:00
ORD-000520,CUST-0297,PROD-0023,Clothing|Men's Apparel|Classic Chino Pants,DHL|SHP913832329,2024-03-27,3,77.35,0,232.05,COMPLETED,Latin America,Mobile App,Credit Card,2024-03-28 09:00:00
ORD-000521,CUST-0134,PROD-0004,Electronics|Smartphones|OnePlus 12,USPS|PKG912801709,2024-05-31,4,622.62,5,2365.96,shipped,Europe,Mobile App,Credit Card,2024-05-31 17:00:00
ORD-000522,CUST-0186,PROD-0011,Electronics|Tablets|iPad Pro 12.9,TNT Express|SHP705095857,2024-05-29,3,1216.32,0,3648.96,SHIPPED,Europe,Mobile App,PayPal,2024-05-29 19:00:00
ORD-000523,CUST-0132,PROD-0067,Sports & Outdoors|Outdoor|Tent 2-Person Ultralight,Evri|SHP512560249,2024-04-26,1,269.97,10,242.97,SHIPPED,North America,Web,PayPal,2024-04-27 22:00:00
ORD-000524,CUST-0080,PROD-0077,Sports & Outdoors|Water Sports|Wetsuit 3mm Full,Evri|PKG469596475,2024-09-13,3,200.11,5,570.31,CANCELLED,Europe,Mobile App,Bank Transfer,2024-09-13 22:00:00
ORD-000525,CUST-0159,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,UPS|SHP341404197,2024-04-24,2,42.61,20,68.18,completed,Europe,Web,Bank Transfer,2024-04-26 10:00:00
ORD-000526,CUST-0017,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,TNT Express|PKG490369928,2024-11-16,1,608.56,10,547.7,Completed,North America,Mobile App,Crypto,2024-11-16 10:00:00
ORD-000527,CUST-0132,PROD-0081,Books & Media|Fiction|Shadow Protocol,Evri|PKG362736302,2024-11-29,2,14.02,15,23.83,Cancelled,North America,Mobile App,PayPal,2024-12-01 22:00:00
ORD-000528,CUST-0107,PROD-0028,Clothing|Women's Apparel|Floral Maxi Dress,DHL|SHP165353422,2024-05-04,5,100.97,5,479.61,cancelled,North America,Web,PayPal,2024-05-04 09:00:00
ORD-000529,CUST-0052,PROD-0004,Electronics|Smartphones|OnePlus 12,UPS|DEL311952606,2024-10-28,2,664.31,0,1328.62,Completed,Europe,Web,Bank Transfer,2024-10-29 00:00:00
ORD-000530,CUST-0139,PROD-0056,Home & Garden|Home Decor|Scented Candle Set,Royal Mail|DEL745699103,2024-11-19,2,43.15,5,81.98,Returned,North America,Partner API,PayPal,2024-11-20 09:00:00
ORD-000531,CUST-0226,PROD-0085,Books & Media|Non-Fiction|Future Minds,Royal Mail|SHP772078335,2024-04-03,4,19.39,10,69.8,cancelled,Europe,Web,Credit Card,2024-04-05 07:00:00
ORD-000532,CUST-0056,PROD-0064,Sports & Outdoors|Fitness|Pull-up Bar Doorframe,DPD|PKG307871584,2024-04-19,3,49.02,0,147.06,cancelled,North America,Web,Crypto,2024-04-20 02:00:00
ORD-000533,CUST-0203,PROD-0049,Home & Garden|Kitchen|French Press Set,DHL|PKG922912926,2024-03-21,5,50.91,0,254.55,returned,Middle East & Africa,Partner API,Crypto,2024-03-23 05:00:00
ORD-000534,CUST-0156,PROD-0071,Sports & Outdoors|Team Sports|Basketball Size 7,Royal Mail|DEL995972094,2024-03-15,3,56.65,0,169.95,Dispatched,Europe,Mobile App,Crypto,2024-03-17 02:00:00
ORD-000535,CUST-0072,PROD-0064,Sports & Outdoors|Fitness|Pull-up Bar Doorframe,FedEx|DEL479687950,2024-05-20,1,52.75,0,52.75,Shipped,Asia Pacific,Web,PayPal,2024-05-21 23:00:00
ORD-000536,CUST-0111,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,DPD|PKG956281850,2024-09-14,4,324.58,0,1298.32,Completed,North America,Web,Bank Transfer,2024-09-16 12:00:00
ORD-000537,CUST-0193,PROD-0081,Books & Media|Fiction|Shadow Protocol,USPS|PKG400800837,2024-02-21,1,15.5,0,15.5,Pending,Europe,Web,Credit Card,2024-02-23 12:00:00
ORD-000538,CUST-0154,PROD-0003,Electronics|Smartphones|Google Pixel 8,Hermes|PKG261511790,2024-04-12,5,629.88,0,3149.4,Dispatched,Europe,Partner API,PayPal,2024-04-14 23:00:00
ORD-000539,CUST-0161,PROD-0052,Home & Garden|Garden|Raised Garden Bed 120cm,DHL|TRK943854460,2024-08-16,2,119.22,5,226.52,Shipped,Europe,Web,Credit Card,2024-08-17 09:00:00
ORD-000540,CUST-0203,PROD-0024,Clothing|Men's Apparel|Oxford Button Shirt,UPS|DEL558843089,2024-01-25,5,52.77,10,237.47,Pending,North America,Mobile App,Credit Card,2024-01-27 16:00:00
ORD-000541,CUST-0035,PROD-0090,Books & Media|Educational|ML in Production,Royal Mail|SHP781153731,2024-10-16,1,65.72,20,52.58,completed,Europe,Mobile App,Credit Card,2024-10-18 11:00:00
ORD-000542,CUST-0232,PROD-0047,Home & Garden|Kitchen|KitchenAid Stand Mixer,Hermes|SHP600057851,2024-11-29,3,358.11,15,913.18,Pending,Europe,Partner API,Bank Transfer,2024-11-29 02:00:00
ORD-000543,CUST-0005,PROD-0033,Clothing|Kids' Apparel|Denim Jacket,Evri|DEL120263286,2024-06-14,4,59.55,20,190.56,Shipped,Europe,Web,Crypto,2024-06-16 10:00:00
ORD-000544,CUST-0076,PROD-0068,Sports & Outdoors|Outdoor|Trekking Poles Carbon,Evri|PKG302773320,2024-06-06,2,80.48,10,144.86,Completed,Asia Pacific,Mobile App,PayPal,2024-06-06 08:00:00
ORD-000545,CUST-0084,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,TNT Express|PKG425268081,2024-05-18,2,38.66,0,77.32,Pending,North America,Mobile App,Credit Card,2024-05-20 00:00:00
ORD-000546,CUST-0205,PROD-0009,Electronics|Laptops|HP Spectre x360,FedEx|DEL570886100,2024-04-15,4,1327.13,0,5308.52,Completed,Middle East & Africa,Mobile App,Crypto,2024-04-17 18:00:00
ORD-000547,CUST-0163,PROD-0006,Electronics|Laptops|MacBook Pro 14,USPS|SHP904965545,2024-04-07,2,2231.76,20,3570.82,Returned,Europe,Web,Crypto,2024-04-07 14:00:00
ORD-000548,CUST-0052,PROD-0078,Books & Media|Fiction|The Last Algorithm,Hermes|DEL529827812,2024-07-03,3,17.29,5,49.28,SHIPPED,North America,Partner API,Credit Card,2024-07-05 01:00:00
ORD-000549,CUST-0128,PROD-0080,Books & Media|Fiction|Dragon's Keep,DPD|TRK251113932,2024-10-16,1,16.39,0,16.39,COMPLETED,Asia Pacific,Web,Credit Card,2024-10-17 02:00:00
ORD-000550,CUST-0081,PROD-0089,Books & Media|Educational|Cloud Architecture Pro,Evri|DEL983958713,2024-03-29,2,59.65,0,119.3,Complete,Europe,Web,Credit Card,2024-03-29 03:00:00
ORD-000551,CUST-0165,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,DPD|SHP767774608,2024-01-14,3,52.32,5,149.11,Completed,Asia Pacific,Web,Bank Transfer,2024-01-14 05:00:00
ORD-000552,CUST-0115,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,UPS|TRK474377701,2024-08-02,1,135.14,5,128.38,cancelled,Middle East & Africa,Mobile App,Bank Transfer,2024-08-02 17:00:00
ORD-000553,CUST-0066,PROD-0080,Books & Media|Fiction|Dragon's Keep,USPS|DEL375803064,2024-10-03,3,19.97,15,50.92,completed,Europe,Partner API,Crypto,2024-10-04 01:00:00
ORD-000554,CUST-0043,PROD-0020,Electronics|Cameras|Sony A7 IV,DHL|PKG807821273,2024-07-25,3,2731.06,0,8193.18,Shipped,North America,Web,PayPal,2024-07-26 18:00:00
ORD-000555,CUST-0192,PROD-0076,Sports & Outdoors|Water Sports|Kayak Paddle Fibreglass,DHL|SHP553141549,2024-03-15,5,125.75,20,503.0,Completed,Asia Pacific,Mobile App,Credit Card,2024-03-16 01:00:00
ORD-000556,CUST-0204,PROD-0079,Books & Media|Fiction|Midnight in Milan,FedEx|PKG273822919,2024-01-06,5,13.94,20,55.76,Pending,North America,Mobile App,Bank Transfer,2024-01-08 09:00:00
ORD-000557,CUST-0144,PROD-0093,Books & Media|Comics|The Lost Continent,GLS|DEL226507324,2024-09-20,3,19.22,0,57.66,Shipped,North America,Mobile App,Crypto,2024-09-22 10:00:00
ORD-000558,CUST-0014,PROD-0072,Sports & Outdoors|Team Sports|Tennis Racket Pro 300,UPS|SHP557966476,2024-03-05,1,139.24,5,132.28,completed,North America,Partner API,PayPal,2024-03-05 16:00:00
ORD-000559,CUST-0094,PROD-0090,Books & Media|Educational|ML in Production,Hermes|TRK641942969,2024-09-18,2,53.93,15,91.68,Shipped,Asia Pacific,Web,PayPal,2024-09-20 19:00:00
ORD-000560,CUST-0273,PROD-0051,Home & Garden|Kitchen|Espresso Machine,GLS|TRK959272620,2024-10-03,2,312.9,10,563.22,Complete,Europe,Web,Credit Card,2024-10-04 04:00:00
ORD-000561,CUST-0206,PROD-0086,Books & Media|Non-Fiction|The Creator Economy,TNT Express|SHP152519054,2024-07-18,5,23.38,5,111.05,cancelled,North America,Partner API,PayPal,2024-07-18 00:00:00
ORD-000562,CUST-0211,PROD-0021,Electronics|Cameras|Nikon Z6 III,TNT Express|TRK163589383,2024-03-14,4,2153.69,20,6891.81,Shipped,Europe,Web,Bank Transfer,2024-03-16 02:00:00
ORD-000563,CUST-0072,PROD-0049,Home & Garden|Kitchen|French Press Set,UPS|PKG396586682,2024-03-04,5,54.23,0,271.15,Shipped,Europe,Partner API,PayPal,2024-03-05 17:00:00
ORD-000564,CUST-0242,PROD-0005,Electronics|Smartphones|Sony Xperia 1 VI,Royal Mail|TRK928561496,2024-08-12,3,1399.46,10,3778.54,Cancelled,North America,Partner API,PayPal,2024-08-13 10:00:00
ORD-000565,CUST-0239,PROD-0081,Books & Media|Fiction|Shadow Protocol,Royal Mail|TRK773126960,2024-10-26,2,16.35,15,27.8,CANCELLED,Asia Pacific,Web,Crypto,2024-10-26 13:00:00
ORD-000566,CUST-0222,PROD-0021,Electronics|Cameras|Nikon Z6 III,TNT Express|DEL998409575,2024-01-30,1,2174.19,0,2174.19,shipped,Latin America,Partner API,Crypto,2024-01-31 18:00:00
ORD-000567,CUST-0249,PROD-0035,Clothing|Kids' Apparel|Jogger Set,UPS|TRK208588563,2024-10-26,4,45.72,5,173.74,shipped,North America,Partner API,Bank Transfer,2024-10-28 23:00:00
ORD-000568,CUST-0056,PROD-0060,Home & Garden|Home Decor|Photo Frame Set 5pk,GLS|DEL145205850,2024-11-25,1,49.89,0,49.89,Shipped,Europe,Partner API,Crypto,2024-11-27 05:00:00
ORD-000569,CUST-0268,PROD-0080,Books & Media|Fiction|Dragon's Keep,USPS|DEL715624421,2024-07-23,4,18.73,0,74.92,Shipped,Europe,Web,PayPal,2024-07-23 12:00:00
ORD-000570,CUST-0177,PROD-0037,Clothing|Accessories|Leather Belt,USPS|SHP485031934,2024-05-07,3,54.29,0,162.87,Dispatched,Europe,Partner API,PayPal,2024-05-07 20:00:00
ORD-000571,CUST-0089,PROD-0021,Electronics|Cameras|Nikon Z6 III,Hermes|SHP938558242,2024-02-15,3,1927.9,10,5205.33,Shipped,North America,Web,Credit Card,2024-02-15 11:00:00
ORD-000572,CUST-0136,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,DHL|DEL317055967,2024-09-05,3,56.69,5,161.57,Pending,Asia Pacific,Web,PayPal,2024-09-05 02:00:00
ORD-000573,CUST-0287,PROD-0021,Electronics|Cameras|Nikon Z6 III,GLS|SHP912576217,2024-04-01,4,2055.84,0,8223.36,Shipped,North America,Partner API,Crypto,2024-04-03 03:00:00
ORD-000574,CUST-0069,PROD-0085,Books & Media|Non-Fiction|Future Minds,GLS|SHP526014310,2024-02-23,3,22.6,0,67.8,Dispatched,Middle East & Africa,Mobile App,Credit Card,2024-02-24 07:00:00
ORD-000575,CUST-0113,PROD-0052,Home & Garden|Garden|Raised Garden Bed 120cm,USPS|PKG994693184,2024-04-25,4,133.58,0,534.32,COMPLETED,North America,Web,Credit Card,2024-04-27 13:00:00
ORD-000576,CUST-0298,PROD-0092,Books & Media|Comics|Steel City Chronicles,Hermes|PKG656811785,2024-11-17,5,24.05,5,114.24,shipped,Asia Pacific,Web,PayPal,2024-11-19 07:00:00
ORD-000577,CUST-0069,PROD-0030,Clothing|Women's Apparel|Wide Leg Trousers,GLS|SHP182721548,2024-05-06,5,90.69,0,453.45,Returned,Asia Pacific,Mobile App,PayPal,2024-05-06 13:00:00
ORD-000578,CUST-0138,PROD-0085,Books & Media|Non-Fiction|Future Minds,GLS|PKG599597507,2024-01-28,4,22.63,5,85.99,In Progress,North America,Web,Credit Card,2024-01-30 23:00:00
ORD-000579,CUST-0182,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,USPS|PKG168479854,2024-05-21,5,121.32,15,515.61,Completed,Asia Pacific,Mobile App,Bank Transfer,2024-05-21 17:00:00
ORD-000580,CUST-0120,PROD-0086,Books & Media|Non-Fiction|The Creator Economy,Royal Mail|SHP454907373,2024-09-17,4,19.21,10,69.16,Dispatched,Latin America,Mobile App,Credit Card,2024-09-18 21:00:00
ORD-000581,CUST-0083,PROD-0046,Home & Garden|Furniture|Standing Desk 140cm,UPS|DEL884239926,2024-04-09,2,612.22,20,979.55,Complete,Asia Pacific,Web,Bank Transfer,2024-04-09 15:00:00
ORD-000582,CUST-0209,PROD-0026,Clothing|Men's Apparel|Slim Fit Jeans,Evri|DEL964269773,2024-08-30,2,96.42,0,192.84,completed,North America,Web,Bank Transfer,2024-08-31 08:00:00
ORD-000583,CUST-0180,PROD-0049,Home & Garden|Kitchen|French Press Set,Hermes|PKG343353068,2024-11-20,1,47.12,20,37.7,completed,Europe,Web,Crypto,2024-11-20 07:00:00
ORD-000584,CUST-0271,PROD-0080,Books & Media|Fiction|Dragon's Keep,UPS|PKG101856387,2024-01-03,3,17.5,0,52.5,Pending,Latin America,Web,Credit Card,2024-01-05 15:00:00
ORD-000585,CUST-0192,PROD-0008,Electronics|Laptops|Lenovo ThinkPad X1,UPS|PKG743942625,2024-03-31,4,1468.29,20,4698.53,Complete,Europe,Mobile App,Credit Card,2024-03-31 04:00:00
ORD-000586,CUST-0093,PROD-0080,Books & Media|Fiction|Dragon's Keep,Royal Mail|TRK474793903,2024-09-22,2,19.73,5,37.49,Shipped,Europe,Mobile App,PayPal,2024-09-24 10:00:00
ORD-000587,CUST-0127,PROD-0094,Books & Media|Comics|Neon Uprising Vol.3,UPS|TRK463294047,2024-03-13,2,25.54,5,48.53,Shipped,Asia Pacific,Web,PayPal,2024-03-13 07:00:00
ORD-000588,CUST-0165,PROD-0091,Books & Media|Comics|Galactic Wanderers Vol.1,GLS|TRK812441226,2024-10-15,5,26.21,10,117.95,pending,Asia Pacific,Partner API,Credit Card,2024-10-16 12:00:00
ORD-000589,CUST-0223,PROD-0038,Clothing|Accessories|Silk Scarf,Royal Mail|DEL534047340,2024-02-12,4,75.29,0,301.16,Dispatched,Europe,Mobile App,Bank Transfer,2024-02-13 15:00:00
ORD-000590,CUST-0046,PROD-0052,Home & Garden|Garden|Raised Garden Bed 120cm,GLS|TRK301948176,2024-10-27,5,130.32,15,553.86,Dispatched,Asia Pacific,Mobile App,Credit Card,2024-10-27 06:00:00
ORD-000591,CUST-0223,PROD-0092,Books & Media|Comics|Steel City Chronicles,DPD|TRK984490665,2024-09-25,2,22.05,15,37.48,Completed,Latin America,Web,Bank Transfer,2024-09-25 23:00:00
ORD-000592,CUST-0293,PROD-0087,Books & Media|Educational|Python for Data Engineers,TNT Express|DEL321982099,2024-11-09,1,43.65,5,41.47,Shipped,Latin America,Web,PayPal,2024-11-09 00:00:00
ORD-000593,CUST-0206,PROD-0088,Books & Media|Educational|SQL Mastery Handbook,Hermes|PKG499199790,2024-03-20,2,45.04,10,81.07,shipped,Latin America,Mobile App,Crypto,2024-03-21 15:00:00
ORD-000594,CUST-0212,PROD-0014,Electronics|Tablets|Amazon Fire Max 11,FedEx|DEL984285361,2024-05-22,2,246.41,5,468.18,Shipped,Europe,Partner API,Bank Transfer,2024-05-22 05:00:00
ORD-000595,CUST-0059,PROD-0075,Sports & Outdoors|Water Sports|Snorkel Set Premium,TNT Express|TRK784614627,2024-03-22,4,70.78,10,254.81,Dispatched,North America,Partner API,PayPal,2024-03-24 02:00:00
ORD-000596,CUST-0062,PROD-0035,Clothing|Kids' Apparel|Jogger Set,Evri|SHP216492455,2024-04-13,1,49.64,5,47.16,Shipped,North America,Web,Bank Transfer,2024-04-15 13:00:00
ORD-000597,CUST-0035,PROD-0006,Electronics|Laptops|MacBook Pro 14,Hermes|PKG189773437,2024-08-11,5,1937.06,15,8232.5,COMPLETED,Europe,Web,Crypto,2024-08-12 00:00:00
ORD-000598,CUST-0175,PROD-0070,Sports & Outdoors|Team Sports|Football Pro Match,Evri|TRK263971681,2024-03-30,3,78.28,15,199.61,Completed,Europe,Web,PayPal,2024-04-01 16:00:00
ORD-000599,CUST-0226,PROD-0007,Electronics|Laptops|Dell XPS 15,DPD|DEL127176053,2024-05-05,5,1559.62,10,7018.29,COMPLETED,North America,Web,Credit Card,2024-05-05 14:00:00
ORD-000600,CUST-0165,PROD-0074,Sports & Outdoors|Water Sports|Surfboard Shortboard 6ft,Evri|PKG877474293,2024-01-20,2,601.9,15,1023.23,Shipped,North America,Web,Crypto,2024-01-20 07:00:00
ORD-000601,CUST-0244,PROD-0079,Books & Media|Fiction|Midnight in Milan,FedEx|TRK121252959,2024-11-26,4,13.27,10,47.77,pending,Europe,Partner API,Credit Card,2024-11-28 14:00:00
ORD-000602,CUST-0275,PROD-0055,Home & Garden|Garden|Solar Lantern Set 4pk,USPS|PKG587718440,2024-04-24,2,55.98,15,95.17,Complete,Middle East & Africa,Mobile App,PayPal,2024-04-24 20:00:00
ORD-000603,CUST-0236,PROD-0026,Clothing|Men's Apparel|Slim Fit Jeans,Royal Mail|PKG145692965,2024-10-04,2,99.41,0,198.82,Pending,North America,Mobile App,Bank Transfer,2024-10-06 05:00:00
ORD-000604,CUST-0173,PROD-0059,Home & Garden|Home Decor|LED Strip Lights 5m,Hermes|DEL490369859,2024-07-23,2,41.09,0,82.18,Shipped,North America,Web,Crypto,2024-07-24 00:00:00
ORD-000605,CUST-0158,PROD-0090,Books & Media|Educational|ML in Production,GLS|DEL502456303,2024-07-20,2,58.58,10,105.44,Cancelled,North America,Mobile App,Bank Transfer,2024-07-20 06:00:00
ORD-000606,CUST-0227,PROD-0012,Electronics|Tablets|Samsung Galaxy Tab S9,Hermes|DEL293612001,2024-04-15,4,811.92,0,3247.68,shipped,Middle East & Africa,Partner API,Crypto,2024-04-15 19:00:00
ORD-000607,CUST-0126,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,Hermes|SHP603133694,2024-09-06,3,152.95,20,367.08,Completed,Asia Pacific,Web,Credit Card,2024-09-06 02:00:00
ORD-000608,CUST-0104,PROD-0003,Electronics|Smartphones|Google Pixel 8,UPS|SHP482999793,2024-04-19,3,756.15,0,2268.45,Dispatched,Europe,Mobile App,Bank Transfer,2024-04-20 19:00:00
ORD-000609,CUST-0084,PROD-0072,Sports & Outdoors|Team Sports|Tennis Racket Pro 300,UPS|PKG263226903,2024-03-01,5,163.67,5,777.43,COMPLETED,Europe,Partner API,Bank Transfer,2024-03-02 11:00:00
ORD-000610,CUST-0021,PROD-0066,Sports & Outdoors|Outdoor|Hiking Backpack 50L,DHL|DEL204226974,2024-07-14,4,154.4,0,617.6,Completed,Europe,Web,Bank Transfer,2024-07-14 23:00:00
ORD-000611,CUST-0044,PROD-0026,Clothing|Men's Apparel|Slim Fit Jeans,Evri|SHP464832392,2024-02-05,2,81.2,0,162.4,pending,Latin America,Web,Credit Card,2024-02-06 17:00:00
ORD-000612,CUST-0214,PROD-0025,Clothing|Men's Apparel|Merino Wool Sweater,Evri|DEL117132120,2024-07-05,3,119.47,0,358.41,returned,Latin America,Web,Bank Transfer,2024-07-06 16:00:00
ORD-000613,CUST-0222,PROD-0079,Books & Media|Fiction|Midnight in Milan,Royal Mail|SHP582036062,2024-01-21,3,14.84,20,35.62,Cancelled,Asia Pacific,Web,Crypto,2024-01-21 04:00:00
ORD-000614,CUST-0195,PROD-0019,Electronics|Cameras|Canon EOS R6 II,Evri|TRK425032890,2024-08-28,4,2432.07,15,8269.04,shipped,Asia Pacific,Web,PayPal,2024-08-30 17:00:00
ORD-000615,CUST-0134,PROD-0094,Books & Media|Comics|Neon Uprising Vol.3,DPD|PKG471771396,2024-04-08,4,21.79,0,87.16,Cancelled,Latin America,Web,PayPal,2024-04-10 17:00:00
ORD-000616,CUST-0091,PROD-0079,Books & Media|Fiction|Midnight in Milan,UPS|PKG179902102,2024-02-03,2,14.24,0,28.48,Completed,Latin America,Web,Credit Card,2024-02-04 19:00:00
ORD-000617,CUST-0170,PROD-0079,Books & Media|Fiction|Midnight in Milan,Evri|DEL777534218,2024-02-24,5,12.73,15,54.1,COMPLETED,North America,Partner API,Credit Card,2024-02-24 23:00:00
ORD-000618,CUST-0026,PROD-0001,Electronics|Smartphones|iPhone 15 Pro,Hermes|PKG325720976,2024-02-10,4,1147.32,10,4130.35,Shipped,Europe,Web,Bank Transfer,2024-02-10 23:00:00
ORD-000619,CUST-0091,PROD-0045,Home & Garden|Furniture|Bookshelf Unit,DHL|TRK185425073,2024-05-14,2,326.14,10,587.05,Shipped,Asia Pacific,Partner API,Credit Card,2024-05-15 00:00:00
ORD-000620,CUST-0152,PROD-0012,Electronics|Tablets|Samsung Galaxy Tab S9,DHL|DEL782144873,2024-07-30,5,825.96,0,4129.8,In Progress,North America,Web,Credit Card,2024-08-01 19:00:00
ORD-000621,CUST-0033,PROD-0013,Electronics|Tablets|Microsoft Surface Pro 9,DHL|TRK166163516,2024-06-25,1,1027.73,20,822.18,In Progress,North America,Partner API,Bank Transfer,2024-06-25 01:00:00
ORD-000622,CUST-0034,PROD-0080,Books & Media|Fiction|Dragon's Keep,Evri|SHP849553368,2024-05-14,3,17.79,15,45.36,CANCELLED,Europe,Web,Bank Transfer,2024-05-15 16:00:00
ORD-000623,CUST-0181,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,Evri|PKG145848218,2024-08-26,4,142.72,20,456.7,pending,Europe,Mobile App,Bank Transfer,2024-08-26 19:00:00
ORD-000624,CUST-0163,PROD-0018,Electronics|Headphones|Sennheiser Momentum 4,FedEx|PKG946393426,2024-11-19,2,291.78,0,583.56,In Progress,Asia Pacific,Partner API,Credit Card,2024-11-19 19:00:00
ORD-000625,CUST-0242,PROD-0048,Home & Garden|Kitchen|Ninja Air Fryer XL,UPS|TRK520146207,2024-05-18,3,138.19,5,393.84,pending,North America,Mobile App,PayPal,2024-05-19 05:00:00
ORD-000626,CUST-0250,PROD-0022,Electronics|Cameras|Fujifilm X-T5,Hermes|DEL271606116,2024-01-31,3,1887.16,0,5661.48,Dispatched,Asia Pacific,Mobile App,PayPal,2024-01-31 18:00:00
ORD-000627,CUST-0158,PROD-0016,Electronics|Headphones|Apple AirPods Pro 2,Hermes|DEL113923840,2024-03-22,3,256.8,15,654.84,In Progress,Europe,Mobile App,Credit Card,2024-03-24 19:00:00
ORD-000628,CUST-0010,PROD-0034,Clothing|Kids' Apparel|Graphic T-Shirt Pack,DPD|DEL167779949,2024-07-08,4,32.87,0,131.48,Shipped,Latin America,Web,Bank Transfer,2024-07-09 11:00:00
ORD-000629,CUST-0294,PROD-0053,Home & Garden|Garden|Compost Bin 60L,DHL|SHP939231372,2024-10-30,5,64.65,20,258.6,Shipped,Europe,Mobile App,Credit Card,2024-10-31 16:00:00
